iid;id;gender;idg;condtn;wave;round;position;positin1;order;partner;pid;match;int_corr;samerace;age_o;race_o;pf_o_att;pf_o_sin;pf_o_int;pf_o_fun;pf_o_amb;pf_o_sha;dec_o;attr_o;sinc_o;intel_o;fun_o;amb_o;shar_o;like_o;prob_o;met_o;age;field;field_cd;undergra;mn_sat;tuition;race;imprace;imprelig;from;zipcode;income;goal;date;go_out;career;career_c;sports;tvsports;exercise;dining;museums;art;hiking;gaming;clubbing;reading;tv;theater;movies;concerts;music;shopping;yoga;exphappy;expnum;attr1_1;sinc1_1;intel1_1;fun1_1;amb1_1;shar1_1;attr4_1;sinc4_1;intel4_1;fun4_1;amb4_1;shar4_1;attr2_1;sinc2_1;intel2_1;fun2_1;amb2_1;shar2_1;attr3_1;sinc3_1;fun3_1;intel3_1;amb3_1;attr5_1;sinc5_1;intel5_1;fun5_1;amb5_1;dec;attr;sinc;intel;fun;amb;shar;like;prob;met;match_es;attr1_s;sinc1_s;intel1_s;fun1_s;amb1_s;shar1_s;attr3_s;sinc3_s;intel3_s;fun3_s;amb3_s;satis_2;length;numdat_2;attr7_2;sinc7_2;intel7_2;fun7_2;amb7_2;shar7_2;attr1_2;sinc1_2;intel1_2;fun1_2;amb1_2;shar1_2;attr4_2;sinc4_2;intel4_2;fun4_2;amb4_2;shar4_2;attr2_2;sinc2_2;intel2_2;fun2_2;amb2_2;shar2_2;attr3_2;sinc3_2;intel3_2;fun3_2;amb3_2;attr5_2;sinc5_2;intel5_2;fun5_2;amb5_2;you_call;them_cal;date_3;numdat_3;num_in_3;attr1_3;sinc1_3;intel1_3;fun1_3;amb1_3;shar1_3;attr7_3;sinc7_3;intel7_3;fun7_3;amb7_3;shar7_3;attr4_3;sinc4_3;intel4_3;fun4_3;amb4_3;shar4_3;attr2_3;sinc2_3;intel2_3;fun2_3;amb2_3;shar2_3;attr3_3;sinc3_3;intel3_3;fun3_3;amb3_3;attr5_3;sinc5_3;intel5_3;fun5_3;amb5_3 
360;20;0;38;2;14;18;1;1;16;1;361;0;0.08;0;34;2;30;20;30;5;5;10;0;539;700;633;494;544;467;528;483;156;24;psychology;3;Jesus and Mary College,Delhi;0;0;6;8;4;New Delhi, India;110060;0;2;6;2;Clinical Psychologist;3;9;7;6;9;7;8;9;9;1;7;6;7;7;10;10;7;8;7;0;20;30;10;10;10;20;30;10;10;20;10;20;30;10;10;20;10;20;8;10;8;8;8;8;10;9;8;9;0;4;4;5;2;6;2;3;1;0;3;0;0;0;0;0;0;0;0;0;0;0;8;1;2;0;0;0;0;0;0;20;30;15;10;10;15;20;10;10;20;10;20;40;5;10;20;5;20;7;10;8;7;9;7;10;8;7;8;4;1;1;1;0;20;30;10;10;10;20;20;30;10;10;10;20;30;30;10;10;10;10;30;10;10;20;10;20;7;9;8;7;8;8;9;7;7;8
361;1;1;2;2;14;20;5;5;2;1;341;0;0.71;0;23;4;20;20;20;20;20;0;0;375;595;620;430;540;335;420;465;170;34;Intellectual Property Law;1;Columbia;1 430.00;26 908.00;2;5;5;Bronx Science;10469;35 187.00;2;6;6;Intellectual Property Attorney;1;3;1;3;5;9;10;3;3;4;10;6;8;9;7;7;3;2;5;0;30;20;30;5;5;10;30;20;10;10;0;10;30;10;20;5;30;5;7;7;5;7;9;7;7;7;3;3;0;7;8;9;7;7;1;7;5;0;4;0;0;0;0;0;0;0;0;0;0;0;7;3;3;0;0;0;0;0;0;20;10;30;10;10;20;30;20;20;10;10;20;30;20;10;10;10;20;8;8;9;6;8;7;8;9;6;8;1;1;0;0;0;20;10;30;15;15;10;20;10;30;15;15;10;20;10;20;20;10;20;20;10;20;20;10;20;5;7;8;8;8;5;7;8;8;8
362;2;1;4;2;14;20;5;5;16;1;341;0;0.49;0;23;4;20;20;20;20;20;0;0;525;660;730;615;640;505;545;510;180;30;Law;1;Univeristy of Barcelona;0;0;2;1;1;Spain;0;0;1;4;3;Law;1;8;2;1;9;6;6;6;4;7;6;4;6;6;6;6;7;2;9;0;20.51;14.53;24.79;17.09;5.98;17.09;25;25;20;10;10;10;33;17;16;33;0;1;7;7;9;8;8;7;7;8;10;8;1;8;8;8;8;8;8;8;8;0;7;0;0;0;0;0;0;0;0;0;0;0;8;3;2;0;0;0;0;0;0;20;15;21;21;13;13;25;17;17;17;12;12;26.32;5.26;21.05;26.32;10.53;10.53;8;8;9;10;9;8;8;9;10;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
363;3;1;6;2;14;20;5;5;13;1;341;0;0.21;1;23;4;20;20;20;20;20;0;0;485;725;685;555;630;345;500;455;190;23;engineering;5;lipscomb university;0;0;4;1;1;nashville, TN;37204;26 298.00;3;6;2;investment banking;7;3;3;9;10;4;5;8;6;9;7;5;5;8;7;5;8;5;7;0;25;20;20;20;5;10;15;25;20;25;5;10;20;25;15;30;5;5;5;7;8;8;3;5;8;7;7;4;1;6;7;7;6;5;5;7;6;0;4;0;0;0;0;0;0;0;0;0;0;0;6;1;2;0;0;0;0;0;0;35;20;15;20;5;5;20;30;15;25;5;5;30;30;10;20;5;5;6;8;7;7;6;6;7;7;6;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
364;4;1;8;2;14;20;5;5;15;1;341;0;-0.21;0;23;4;20;20;20;20;20;0;0;640;785;735;740;655;610;640;575;190;27;MBA Finance;8;Florida International University;1 110.00;10 450.00;3;6;2;Miami;34105;0;3;4;2;Consulting;7;9;7;9;9;4;3;3;5;1;9;5;4;7;5;6;8;1;6;0;25;25;25;15;10;0;20;10;20;10;20;20;25;10;25;20;15;5;8;8;8;9;9;8;8;9;9;10;1;8;9;8;9;8;8;8;6;0;5;0;0;0;0;0;0;0;0;0;0;0;6;1;2;0;0;0;0;0;0;25;25;15;25;5;5;20;10;25;15;15;15;20;20;20;20;10;10;8;9;10;9;9;8;8;9;8;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
365;5;1;10;2;14;20;5;5;9;1;341;0;0.45;0;23;4;20;20;20;20;20;0;0;630;630;650;625;600;445;595;465;175;30;MBA;8;HEC FRance;0;0;2;1;1;France;94130;0;1;2;1;Make money;10;7;3;3;9;9;10;8;4;8;8;1;5;7;9;10;5;5;8;0;31.58;10.53;15.79;21.05;10.53;10.53;30;10;10;20;15;15;20;20;20;15;15;10;8;2;9;9;9;8;7;7;8;7;1;6;7;7;8;6;8;8;5;0;5;0;0;0;0;0;0;0;0;0;0;0;5;1;2;0;0;0;0;0;0;30;10;15;15;10;20;50;10;10;10;10;10;25;20;15;15;10;15;8;4;6;6;6;8;2;8;8;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
366;6;1;12;2;14;20;5;5;14;1;341;1;0.55;0;23;4;20;20;20;20;20;0;1;715;785;800;705;605;660;730;585;165;27;Business;8;Monash University - Australia;0;0;2;4;6;Australia;3186;0;1;4;1;Art Management;6;6;6;4;8;9;9;7;6;8;9;4;6;7;10;10;8;6;5;0;14;18;17;16;15;20;20;15;15;20;10;20;13;20;14;20;13;20;6;8;9;8;10;5;8;8;10;10;1;9;8;8;8;7;9;9;8;0;5;0;0;0;0;0;0;0;0;0;0;0;8;1;2;0;0;0;0;0;0;14;18;17;16;15;20;20;15;15;20;10;20;13;20;14;20;13;20;7;8;8;9;10;6;8;8;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
367;7;1;14;2;14;20;5;5;5;1;341;0;-0.16;0;23;4;20;20;20;20;20;0;1;590;725;685;630;600;610;635;535;180;27;International Affairs;13;Harvard University;1 400.00;26 019.00;2;6;3;Toronto, Canada;0;0;3;4;1;Political Development in Africa;13;6;7;8;8;5;5;3;4;8;5;6;3;3;7;8;7;2;8;0;30;15;20;25;5;5;25;20;15;20;5;15;20;25;25;10;15;5;7;7;8;7;5;7;5;6;9;6;0;6;8;7;7;6;7;7;7;0;3;0;0;0;0;0;0;0;0;0;0;0;6;1;2;0;0;0;0;0;0;25;15;17;23;5;10;30;15;15;20;5;15;20;25;20;10;10;15;7;8;8;8;6;7;6;7;8;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
368;8;1;16;2;14;20;5;5;3;1;341;1;0.56;0;23;4;20;20;20;20;20;0;1;540;670;635;640;525;530;590;540;160;24;Intrernational Affairs;13;Cambridge University;0;10 800.00;6;1;1;UK/Turkey;0;0;1;4;2;Journalist;6;4;6;4;8;9;7;3;8;9;9;9;7;9;8;9;8;4;4;0;20;10;25;20;10;15;15;15;20;15;15;20;20;20;20;15;15;10;6;8;8;8;7;6;7;8;7;8;1;8;7;8;8;7;8;7;6;0;3;0;0;0;0;0;0;0;0;0;0;0;6;3;3;0;0;0;0;0;0;30;10;20;20;0;20;30;0;10;30;10;20;25;8.33;8.33;16.67;16.67;25;6;7;7;7;6;6;6;7;7;6;0;0;0;0;0;20;10;20;10;20;20;30;10;10;20;0;20;30;10;20;20;10;10;20;20;20;20;10;10;6;6;8;7;5;6;5;7;7;6
369;9;1;18;2;14;20;5;5;7;1;341;0;0.57;0;23;4;20;20;20;20;20;0;0;480;525;490;600;455;340;475;440;135;25;Clinical Psychology;3;Boston College;1 310.00;25 026.00;2;1;8;Boston, MA;46818;31 148.00;2;5;3;clinical psychologist, researcher, professor;3;2;6;2;6;7;7;7;1;1;10;3;7;5;6;8;1;1;7;0;17;18;28;27;5;5;65;0;8;15;0;12;50;5;10;20;5;10;6;9;9;10;7;6;9;10;9;7;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;9;1;2;0;0;0;0;0;0;22;15;20;22;11;10;40;10;10;15;5;20;30;10;10;20;10;20;7;9;10;9;7;6;8;10;9;7;5;1;1;1;1;30;15;25;20;5;5;70;5;5;10;5;5;40;5;10;15;5;25;30;5;15;20;20;10;6;9;10;9;7;6;9;10;8;7
370;10;1;20;2;14;20;5;5;1;1;341;0;-0.14;0;23;4;20;20;20;20;20;0;0;675;665;655;650;645;520;625;455;160;28;MBA;8;Cornell;1 360.00;26 062.00;2;7;4;New York;11363;55 704.00;3;4;1;Consulting;7;7;8;7;7;6;6;3;1;6;7;2;2;2;5;9;4;1;7;0;50;10;10;10;10;10;50;10;10;10;10;10;30;10;20;10;20;10;8;6;9;9;9;8;6;9;9;9;0;6;9;7;7;5;3;5;4;0;2;0;0;0;0;0;0;0;0;0;0;0;6;3;2;0;0;0;0;0;0;50;5;15;10;15;5;40;10;10;5;15;10;40;10;10;10;20;10;8;7;8;9;10;8;7;8;9;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
371;11;1;22;2;14;20;5;5;4;1;341;1;-0.23;0;23;4;20;20;20;20;20;0;1;730;730;690;625;630;520;655;480;190;27;MBA;8;Illinois;0;8 421.00;2;3;1;Chicago;60521;69 487.00;5;7;1;Intl Development;9;10;7;7;3;3;3;3;3;3;4;5;3;6;10;10;1;7;6;0;40;0;10;50;0;0;30;10;20;20;20;0;15;15;15;15;20;20;10;8;10;10;10;10;10;10;10;10;1;8;7;7;7;4;5;8;10;0;7;0;0;0;0;0;0;0;0;0;0;0;3;3;2;0;0;0;0;0;0;50;2;2;40;2;4;50;2;2;40;2;2;40;10;4;2;40;4;10;10;10;10;10;10;10;7;10;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
372;12;1;24;2;14;20;5;5;19;1;341;0;0;0;23;4;20;20;20;20;20;0;0;565;590;630;585;505;395;520;390;155;27;Business;8;Harvard College;1 400.00;26 019.00;2;9;7;Midwest USA;66208;46 138.00;2;5;2;undecided;10;9;10;8;9;9;9;7;4;2;9;6;8;6;7;7;4;2;5;0;30;15;15;20;5;15;40;15;10;20;0;15;30;10;15;10;20;15;7;8;8;9;8;7;8;8;8;7;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;5;1;2;0;0;0;0;0;0;40;15;15;15;5;10;45;15;5;15;5;15;40;10;10;10;20;10;7;8;9;9;8;7;7;8;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
373;13;1;26;2;14;20;5;5;20;1;341;0;-0.13;0;23;4;20;20;20;20;20;0;0;725;690;645;605;650;460;605;555;170;29;MBA;8;Universidad de Costa Rica;0;0;3;3;1;Costa Rica;9971200;0;2;5;2;Business Consulting;7;7;5;8;8;7;6;3;5;9;8;2;3;4;5;9;8;2;9;0;75;5;5;10;0;5;85;0;5;5;0;5;80;5;5;5;5;0;9;8;9;9;9;9;7;8;10;8;0;8;7;9;8;8;8;8;8;0;3;0;0;0;0;0;0;0;0;0;0;0;7;1;2;0;0;0;0;0;0;85;1;1;10;1;1;85;1;1;10;1;1;75;2;7;10;3;3;8;8;9;8;9;8;8;6;7;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
374;14;1;28;2;14;20;5;5;11;1;341;0;-0.15;1;23;4;20;20;20;20;20;0;0;480;635;630;480;535;335;505;460;170;30;BUSINESS CONSULTING;8;SOGANG UNIVERSITY(KOREA);0;0;4;6;6;SOUTH KOREA;135110;0;2;4;2;CONSULTING;7;10;10;8;7;8;8;5;5;6;5;6;9;10;9;8;4;4;7;0;50;10;10;10;5;15;35;20;20;10;5;10;60;10;10;10;5;5;6;7;6;7;7;7;7;6;6;6;0;7;6;6;5;5;5;6;5;0;2;0;0;0;0;0;0;0;0;0;0;0;6;1;2;0;0;0;0;0;0;60;10;5;10;10;5;60;10;10;5;10;5;50;10;10;10;10;10;7;7;7;6;6;7;7;6;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
375;15;1;30;2;14;20;5;5;6;1;341;0;-0.13;0;23;4;20;20;20;20;20;0;1;790;665;655;640;565;440;615;490;190;27;MBA;8;University of Texas;990;10 096.00;2;3;2;Yugoslavia;0;0;1;3;1;Private Equity;1;9;8;5;8;4;4;2;2;7;5;6;5;6;3;6;7;3;5;0;30;20;15;15;8;12;23;15;15;15;27;5;30;10;10;15;25;10;8;9;9;8;9;9;8;8;8;9;0;4;7;7;7;5;3;5;6;0;6;0;0;0;0;0;0;0;0;0;0;0;4;3;2;0;0;0;0;0;0;35;12;10;20;5;18;40;10;5;20;5;20;25;15;15;15;20;10;8;9;8;9;9;8;8;7;8;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
376;16;1;32;2;14;20;5;5;8;1;341;0;0.5;1;23;4;20;20;20;20;20;0;0;610;700;810;595;775;510;620;465;185;25;business;8;u of southern california, economics;1 320.00;25 533.00;4;10;7;los angeles;48098;66 827.00;2;5;2;still wondering;10;4;1;4;10;5;6;7;7;3;3;9;7;9;5;6;9;5;5;0;30;10;15;20;15;10;40;5;15;15;5;20;30;10;20;10;20;10;6;10;8;9;10;6;9;10;8;10;0;8;9;7;7;7;7;7;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;30;10;20;20;10;10;50;10;10;10;10;10;40;10;10;20;10;10;30;10;15;20;15;10;7;9;9;8;9;7;9;10;8;9
377;17;1;34;2;14;20;5;5;17;1;341;0;-0.23;1;23;4;20;20;20;20;20;0;0;500;595;590;450;510;340;435;415;170;26;business school;8;nyu;1 340.00;25 380.00;4;3;2;new york;7039;0;1;5;1;investment management;7;7;9;6;6;3;3;1;7;8;6;8;5;8;7;8;6;2;6;0;25;20;10;20;15;10;45;10;5;30;5;5;20;25;20;20;10;5;7;8;8;7;7;7;6;7;8;7;0;8;8;8;8;7;6;5;5;0;2;0;0;0;0;0;0;0;0;0;0;0;5;3;2;0;0;0;0;0;0;20;20;20;30;20;10;20;20;20;20;20;20;16.67;16.67;16.67;16.67;16.67;16.67;7;9;8;7;8;7;8;8;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
378;18;1;36;2;14;20;5;5;18;1;341;0;-0.2;0;23;4;20;20;20;20;20;0;0;590;630;635;545;505;430;545;480;180;29;MBA;8;Northwestern University;1 159.00;25 839.00;2;3;2;Wisconsin;53012;42 897.00;6;5;2;Finance Related;7;9;5;10;5;4;4;2;1;8;7;3;3;8;5;8;5;2;6;0;25;15;20;20;10;10;10;10;20;20;30;10;25;10;10;15;30;10;6;7;7;9;7;6;6;9;8;7;0;6;7;6;5;10;4;6;5;0;3;0;0;0;0;0;0;0;0;0;0;0;3;1;2;0;0;0;0;0;0;40;5;20;20;5;10;30;10;20;20;20;10;27.27;9.09;18.18;18.18;18.18;9.09;6;7;9;8;8;7;6;8;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
379;1;0;1;2;15;19;7;7;4;1;397;0;0.36;1;24;2;20;21;21;22;6;10;1;563;632;689;553;689;479;558;437;174;38;Business, Media;8;UC Berkeley;1 309.00;15 162.00;2;4;6;NYC, San Francisco;95695;31 809.00;2;7;2;Media Marketing/Entrepreneurship;7;4;4;6;7;8;8;7;2;2;6;7;7;9;6;6;3;5;5;0;15;15;20;15;15;20;20;15;15;20;15;15;50;5;5;30;0;10;6;9;6;8;9;5;8;8;5;9;0;7;9;9;7;8;8;8;3;2;1;30;30;10;5;5;20;7;9;9;8;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;20;10;15;15;30;20;20;5;10;15;40;15;5;25;0;15;40;0;0;40;0;20;7;8;9;7;9;7;8;9;7;10
380;2;0;3;2;15;19;4;4;1;1;397;0;0.41;0;24;2;20;21;21;22;6;10;0;563;705;742;621;595;574;568;463;184;33;MFA -Film;14;University of Michigan;1 290.00;21 645.00;1;4;8;Chicago;60519;0;2;7;4;film directing;6;7;8;8;8;5;5;3;1;5;5;7;7;10;9;9;9;9;6;0;20;20;20;15;15;10;20;15;15;20;20;10;100;0;0;0;0;0;4;7;9;9;9;3;7;9;9;9;1;4;7;7;5;7;7;6;5;2;5;15;25;20;15;15;10;6;8;9;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
381;3;0;5;2;15;19;5;5;2;1;397;0;0.02;1;24;2;20;21;21;22;6;10;0;605;647;647;579;579;442;516;426;184;24;Film;14;NYU;1 340.00;25 380.00;2;6;3;California;92833;0;5;4;1;Screenwriter;6;5;5;5;7;8;8;6;5;6;9;6;4;8;7;8;8;7;2;0;20;10;20;35;5;10;40;5;20;15;10;10;40;5;20;15;10;10;7;7;10;9;8;7;8;8;9;9;0;5;8;9;4;9;3;7;5;2;3;15;10;10;40;5;20;7;8;8;9;9;5;1;3;40;15;20;15;5;5;20;20;20;30;5;5;35;10;10;15;15;15;30;10;10;20;5;25;7;8;8;8;9;7;7;8;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
382;4;0;7;2;15;19;17;17;14;1;397;0;-0.12;1;24;2;20;21;21;22;6;10;1;589;616;653;526;595;479;568;511;174;28;Film;14;School of the Arts;0;0;2;8;1;New York City;10028;52 010.00;2;7;3;Filmmaker;6;6;5;10;10;9;9;6;8;3;8;10;8;10;9;9;9;1;6;0;25;25;25;10;10;5;80;0;10;10;0;0;80;0;10;10;0;0;7;7;7;7;10;8;8;8;8;8;0;5;5;5;5;5;5;5;5;2;3;20;20;20;20;10;10;6;7;7;8;9;5;3;3;0;0;0;0;0;0;20;20;20;20;10;10;20;20;20;20;10;10;60;5;5;10;10;10;6;6;6;6;6;6;6;6;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
383;5;0;9;2;15;19;8;8;5;1;397;1;0.55;1;24;2;20;21;21;22;6;10;1;600;737;632;632;505;374;589;632;158;27;Higher Ed. - M.A.;9;Smith College;1 260.00;24 742.00;2;10;5;Massachusetts;1040;0;3;6;2;Director of Admissions;7;9;7;9;9;8;8;5;1;5;6;9;4;9;8;7;7;4;4;0;25;20;10;20;15;10;50;5;5;20;10;10;75;1;2;20;1;1;7;9;7;6;6;8;9;8;9;9;1;8;7;8;7;0;0;8;5;2;2;30;20;20;10;10;10;8;10;5;6;4;8;3;3;25;15;20;15;20;5;25;15;20;15;15;10;25;20;20;15;10;10;60;5;5;20;5;5;6;8;5;7;6;7;7;6;5;4;2;4;1;1;1;25;15;15;15;15;15;20;25;25;10;15;5;25;5;10;30;10;5;40;5;10;30;10;5;7;8;5;6;4;7;8;6;7;5
384;6;0;11;2;15;19;16;16;13;1;397;0;0.53;1;24;2;20;21;21;22;6;10;1;700;753;732;811;637;563;716;626;189;23;Education;9;Bowdoin College;1 370.00;25 890.00;2;9;6;Connecticut;6019;0;2;5;3;Undecided;10;8;5;7;9;10;10;3;3;7;6;7;10;10;5;6;6;3;8;0;20;20;20;20;20;0;25;15;15;10;20;15;20;20;10;20;20;10;8;8;9;8;9;7;8;8;10;10;0;7;10;10;4;10;4;3;8;2;10;20;20;20;20;20;20;7;7;8;8;9;7;1;3;30;10;10;20;10;20;20;20;20;20;10;10;40;20;20;20;0;0;40;10;10;20;10;10;7;7;8;9;8;7;9;8;9;9;0;1;0;0;0;30;10;10;10;10;30;40;10;10;5;5;30;20;10;20;15;15;20;20;10;10;10;25;25;8;7;8;9;8;7;8;10;8;8
385;7;0;13;2;15;19;12;12;9;1;397;0;0.22;1;24;2;20;21;21;22;6;10;1;705;784;684;721;547;463;684;600;189;25;Elementary Education;9;University of Oregon;1 105.00;14 493.00;2;5;8;Oregon;91011;78 704.00;2;5;3;Elementary Education Teaching;2;7;5;8;10;10;10;10;6;8;9;6;10;10;8;10;9;8;7;0;25;20;20;20;10;5;40;5;10;20;5;20;50;5;10;20;5;10;8;8;6;8;6;7;10;6;8;5;0;6;8;8;7;7;0;8;7;2;0;30;5;20;20;20;5;8;7;8;7;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
386;8;0;15;2;15;19;14;14;11;1;397;1;-0.22;1;24;2;20;21;21;22;6;10;1;563;805;768;679;558;489;611;568;189;26;School Psychology;3;Brown;1 400.00;27 395.00;2;4;2;New York;11023;75 347.00;2;7;2;School Psychologist;3;1;3;5;8;7;7;2;5;7;8;8;9;9;8;8;8;3;4;0;15;10;30;10;15;20;15;10;30;10;15;20;40;5;10;20;10;15;7;8;9;9;9;6;8;8;7;9;1;7;8;8;7;0;0;7;7;2;4;25;20;30;10;5;10;7;9;8;7;8;7;3;3;15;20;20;15;15;15;15;20;20;15;15;15;15;20;20;15;15;15;15;20;20;15;15;15;7;8;8;7;8;6;8;8;6;7;0;1;1;1;0;15;20;20;15;10;20;15;20;20;15;10;20;15;20;20;15;10;20;15;20;20;15;10;20;7;8;8;7;7;6;7;7;6;7
387;9;0;17;2;15;19;13;13;10;1;397;0;0.26;1;24;2;20;21;21;22;6;10;1;784;726;753;700;632;411;732;605;179;25;School Psychology;3;Holy Cross;1 258.00;25 020.00;2;5;2;New Jersey;7069;0;2;7;2;School Psychologist;3;5;5;8;8;6;6;4;3;8;7;7;8;8;7;7;8;2;6;0;20;15;25;15;15;10;20;15;25;15;15;10;30;15;20;15;10;10;8;8;8;8;8;7;7;7;7;7;0;7;8;8;7;8;7;7;7;2;8;25;10;20;15;15;15;8;9;8;9;8;8;1;2;20;20;15;20;10;15;25;10;15;20;15;15;25;15;15;15;10;20;25;15;20;15;15;10;7;7;7;7;7;7;7;7;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
388;10;0;19;2;15;19;9;9;6;1;397;0;0.35;1;24;2;20;21;21;22;6;10;1;663;621;621;621;589;379;563;447;179;24;Counseling Psychology;3;Colgate University;1 365.00;27 025.00;2;1;6;San Francisco, CA;94960;47 005.00;2;4;2;School Counseling;3;7;4;8;7;3;3;5;3;4;7;6;6;7;6;6;6;4;4;0;22;17;15;15;15;16;20;15;14;16;1;16;25;15;15;15;15;15;8;8;7;8;8;7;9;9;8;9;0;4;8;8;6;8;6;4;4;2;1.5;25;15;15;15;15;15;8;9;8;8;8;2;3;3;25;17;14;15;14;15;20;16;16;16;16;16;20;16;16;16;16;16;25;15;15;15;15;15;7;8;8;7;7;7;8;7;6;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
389;11;0;21;2;15;19;2;2;18;1;397;0;0.29;1;24;2;20;21;21;22;6;10;1;721;689;737;705;616;474;695;568;189;21;Law;1;Mary Baldwin College;1 030.00;15 990.00;2;1;1;Florida and Virginia;33414;52 805.00;2;3;1;attorney?;1;7;8;5;8;7;7;10;2;1;10;7;8;8;10;10;7;8;7;0;20;30;20;20;0;10;50;0;10;15;15;10;50;0;10;15;15;10;8;10;9;7;5;8;10;9;7;7;0;6;10;10;2;10;0;6;2;2;7;10;50;10;15;0;15;9;10;9;10;7;7;1;2;20;40;10;20;0;10;10;50;15;15;0;10;25;5;15;25;15;15;40;0;10;30;0;20;8;10;8;10;6;8;10;8;10;6;0;3;0;0;0;10;50;20;20;0;0;30;40;10;20;0;0;60;10;10;10;0;10;60;10;5;15;0;10;8;10;8;10;6;8;8;7;8;4
